"","ID","Dyad","obs","time","mod","Trial","ID_p","Dyad_p","obs_p","time_p","mod_p","Trial_p"
"21148",540,40,623,74,2.666667,4,40,40,671,74,2.666667,4
"21149",540,40,655,75,2.666667,4,40,40,639,75,2.666667,4
"21150",540,40,669,76,2.666667,4,40,40,786,76,2.666667,4
"21151",540,40,628,77,2.666667,4,40,40,815,77,2.666667,4
"21152",540,40,610,78,2.666667,4,40,40,830,78,2.666667,4
"21153",540,40,637,79,2.666667,4,40,40,860,79,2.666667,4
"21154",540,40,701,80,2.666667,4,40,40,861,80,2.666667,4
"21155",540,40,692,81,2.666667,4,40,40,852,81,2.666667,4
"21156",540,40,620,82,2.666667,4,40,40,795,82,2.666667,4
"21157",540,40,645,83,2.666667,4,40,40,862,83,2.666667,4
"21158",540,40,710,84,2.666667,4,40,40,816,84,2.666667,4
"21159",540,40,736,85,2.666667,4,40,40,769,85,2.666667,4
"21160",540,40,721,86,2.666667,4,40,40,817,86,2.666667,4
"21161",540,40,598,1,2.666667,5,40,40,836,1,2.666667,5
"21162",540,40,592.6667,2,2.666667,5,40,40,832,2,2.666667,5
"21163",540,40,628,3,2.666667,5,40,40,780,3,2.666667,5
"21164",540,40,718,4,2.666667,5,40,40,761,4,2.666667,5
"21165",540,40,696,5,2.666667,5,40,40,718,5,2.666667,5
"21166",540,40,638,6,2.666667,5,40,40,716,6,2.666667,5
"21167",540,40,601,7,2.666667,5,40,40,697,7,2.666667,5
"21168",540,40,603,8,2.666667,5,40,40,737,8,2.666667,5
"21169",540,40,656,9,2.666667,5,40,40,806,9,2.666667,5
"21170",540,40,687,10,2.666667,5,40,40,828,10,2.666667,5
"21171",540,40,618,11,2.666667,5,40,40,774,11,2.666667,5
"21172",540,40,661.3333,12,2.666667,5,40,40,715,12,2.666667,5
"21173",540,40,627,13,2.666667,5,40,40,722,13,2.666667,5
"21174",540,40,609,14,2.666667,5,40,40,660,14,2.666667,5
"21175",540,40,652,15,2.666667,5,40,40,698,15,2.666667,5
"21176",540,40,648,16,2.666667,5,40,40,705,16,2.666667,5
"21177",540,40,606.6667,17,2.666667,5,40,40,674,17,2.666667,5
"21178",540,40,613,18,2.666667,5,40,40,724,18,2.666667,5
"21179",540,40,651,19,2.666667,5,40,40,779,19,2.666667,5
"21180",540,40,697,20,2.666667,5,40,40,721,20,2.666667,5
"21181",540,40,618,21,2.666667,5,40,40,677,21,2.666667,5
"21182",540,40,628,22,2.666667,5,40,40,822,22,2.666667,5
"21183",540,40,650,23,2.666667,5,40,40,867,23,2.666667,5
"21184",540,40,627,24,2.666667,5,40,40,858,24,2.666667,5
"21185",540,40,627,25,2.666667,5,40,40,798,25,2.666667,5
"21186",540,40,605,26,2.666667,5,40,40,756,26,2.666667,5
"21187",540,40,654,27,2.666667,5,40,40,866,27,2.666667,5
"21188",540,40,642,28,2.666667,5,40,40,930,28,2.666667,5
"21189",540,40,602,29,2.666667,5,40,40,916,29,2.666667,5
"21190",540,40,609.3333,30,2.666667,5,40,40,822,30,2.666667,5
"21191",540,40,660,31,2.666667,5,40,40,765,31,2.666667,5
"21192",540,40,700,32,2.666667,5,40,40,730,32,2.666667,5
"21193",540,40,732,33,2.666667,5,40,40,702,33,2.666667,5
"21194",540,40,691,34,2.666667,5,40,40,663,34,2.666667,5
"21195",540,40,658,35,2.666667,5,40,40,708,35,2.666667,5
"21196",540,40,644,36,2.666667,5,40,40,828,36,2.666667,5
"21197",540,40,594.6667,37,2.666667,5,40,40,767,37,2.666667,5
"21198",540,40,573,38,2.666667,5,40,40,779,38,2.666667,5
"21199",540,40,629,39,2.666667,5,40,40,748,39,2.666667,5
"21200",540,40,734,40,2.666667,5,40,40,727,40,2.666667,5
"21201",540,40,733,41,2.666667,5,40,40,731,41,2.666667,5
"21202",540,40,732,42,2.666667,5,40,40,729,42,2.666667,5
"21203",540,40,693,43,2.666667,5,40,40,696,43,2.666667,5
"21204",540,40,NA,44,2.666667,5,40,40,830,44,2.666667,5
"21205",540,40,643,45,2.666667,5,40,40,904,45,2.666667,5
"21206",540,40,600.6667,46,2.666667,5,40,40,922,46,2.666667,5
"21207",540,40,678,47,2.666667,5,40,40,870,47,2.666667,5
"21208",540,40,702,48,2.666667,5,40,40,810,48,2.666667,5
"21209",540,40,628,49,2.666667,5,40,40,793,49,2.666667,5
"21210",540,40,628,50,2.666667,5,40,40,744,50,2.666667,5
"21211",540,40,707,51,2.666667,5,40,40,870,51,2.666667,5
"21212",540,40,668,52,2.666667,5,40,40,866,52,2.666667,5
"21213",540,40,634,53,2.666667,5,40,40,796,53,2.666667,5
"21214",540,40,690,54,2.666667,5,40,40,785,54,2.666667,5
"21215",540,40,746,55,2.666667,5,40,40,796,55,2.666667,5
"21216",540,40,742,56,2.666667,5,40,40,803,56,2.666667,5
"21217",540,40,707,57,2.666667,5,40,40,814,57,2.666667,5
"21218",540,40,646.9487,58,2.666667,5,40,40,810,58,2.666667,5
"21219",540,40,615,59,2.666667,5,40,40,876,59,2.666667,5
"21220",540,40,694,60,2.666667,5,40,40,854,60,2.666667,5
"21221",540,40,734,61,2.666667,5,40,40,826,61,2.666667,5
"21222",540,40,712,62,2.666667,5,40,40,802,62,2.666667,5
"21223",540,40,697,63,2.666667,5,40,40,805,63,2.666667,5
"21224",540,40,664,64,2.666667,5,40,40,818,64,2.666667,5
"21225",540,40,648,65,2.666667,5,40,40,839,65,2.666667,5
"21226",540,40,612,66,2.666667,5,40,40,828,66,2.666667,5
"21227",540,40,600,67,2.666667,5,40,40,796,67,2.666667,5
"21228",540,40,594,68,2.666667,5,40,40,750,68,2.666667,5
"21229",540,40,711,69,2.666667,5,40,40,770,69,2.666667,5
"21230",540,40,769,70,2.666667,5,40,40,790,70,2.666667,5
"21231",540,40,776,71,2.666667,5,40,40,804,71,2.666667,5
"21232",540,40,753,72,2.666667,5,40,40,836,72,2.666667,5
"21233",540,40,704,73,2.666667,5,40,40,737,73,2.666667,5
"21234",540,40,599,1,2.666667,6,40,40,780,1,2.666667,6
"21235",540,40,607,2,2.666667,6,40,40,748,2,2.666667,6
"21236",540,40,NA,3,2.666667,6,40,40,782,3,2.666667,6
"21237",540,40,684.4005,4,2.666667,6,40,40,798,4,2.666667,6
"21238",540,40,673,5,2.666667,6,40,40,818,5,2.666667,6
"21239",540,40,634,6,2.666667,6,40,40,812,6,2.666667,6
"21240",540,40,580.6667,7,2.666667,6,40,40,691,7,2.666667,6
"21241",540,40,612,8,2.666667,6,40,40,738,8,2.666667,6
"21242",540,40,604,9,2.666667,6,40,40,768,9,2.666667,6
"21243",540,40,600,10,2.666667,6,40,40,786,10,2.666667,6
"21244",540,40,587,11,2.666667,6,40,40,836,11,2.666667,6
"21245",540,40,572.6667,12,2.666667,6,40,40,838,12,2.666667,6
"21246",540,40,610,13,2.666667,6,40,40,832,13,2.666667,6
"21247",540,40,689,14,2.666667,6,40,40,868,14,2.666667,6
"21248",540,40,664,15,2.666667,6,40,40,892,15,2.666667,6
"21249",540,40,690,16,2.666667,6,40,40,824,16,2.666667,6
"21250",540,40,605,17,2.666667,6,40,40,852,17,2.666667,6
"21251",540,40,576,18,2.666667,6,40,40,806,18,2.666667,6
"21252",540,40,654,19,2.666667,6,40,40,760,19,2.666667,6
"21253",540,40,646,20,2.666667,6,40,40,818,20,2.666667,6
"21254",540,40,670,21,2.666667,6,40,40,862,21,2.666667,6
"21255",540,40,643,22,2.666667,6,40,40,928,22,2.666667,6
"21256",540,40,610,23,2.666667,6,40,40,910,23,2.666667,6
"21257",540,40,656,24,2.666667,6,40,40,866,24,2.666667,6
"21258",540,40,608.6667,25,2.666667,6,40,40,864,25,2.666667,6
"21259",540,40,620,26,2.666667,6,40,40,847,26,2.666667,6
"21260",540,40,634,27,2.666667,6,40,40,804,27,2.666667,6
"21261",540,40,607,28,2.666667,6,40,40,772,28,2.666667,6
"21262",540,40,580,29,2.666667,6,40,40,796,29,2.666667,6
"21263",540,40,569,30,2.666667,6,40,40,848,30,2.666667,6
"21264",540,40,581.3333,31,2.666667,6,40,40,786,31,2.666667,6
"21265",540,40,571,32,2.666667,6,40,40,623,32,2.666667,6
"21266",540,40,576.6667,33,2.666667,6,40,40,796,33,2.666667,6
"21267",540,40,564,34,2.666667,6,40,40,876,34,2.666667,6
"21268",540,40,547.3333,35,2.666667,6,40,40,858,35,2.666667,6
"21269",540,40,602,36,2.666667,6,40,40,894,36,2.666667,6
"21270",540,40,725,37,2.666667,6,40,40,890,37,2.666667,6
"21271",540,40,701,38,2.666667,6,40,40,842,38,2.666667,6
"21272",540,40,643,39,2.666667,6,40,40,766,39,2.666667,6
"21273",540,40,587,40,2.666667,6,40,40,858,40,2.666667,6
"21274",540,40,677,41,2.666667,6,40,40,892,41,2.666667,6
"21275",540,40,671,42,2.666667,6,40,40,898,42,2.666667,6
"21276",540,40,659,43,2.666667,6,40,40,874,43,2.666667,6
"21277",540,40,601,44,2.666667,6,40,40,878,44,2.666667,6
"21278",540,40,568.6667,45,2.666667,6,40,40,870,45,2.666667,6
"21279",540,40,555,46,2.666667,6,40,40,891,46,2.666667,6
"21280",540,40,662,47,2.666667,6,40,40,886,47,2.666667,6
"21281",540,40,687,48,2.666667,6,40,40,822,48,2.666667,6
"21282",540,40,690,49,2.666667,6,40,40,879,49,2.666667,6
"21283",540,40,659,50,2.666667,6,40,40,950,50,2.666667,6
"21284",540,40,612,51,2.666667,6,40,40,980,51,2.666667,6
"21285",540,40,572,52,2.666667,6,40,40,936,52,2.666667,6
"21286",540,40,631,53,2.666667,6,40,40,900,53,2.666667,6
"21287",540,40,698,54,2.666667,6,40,40,876,54,2.666667,6
"21288",540,40,702,55,2.666667,6,40,40,884,55,2.666667,6
"21289",540,40,678.1965,56,2.666667,6,40,40,820,56,2.666667,6
"21290",540,40,NA,57,2.666667,6,40,40,833,57,2.666667,6
"21291",540,40,605,58,2.666667,6,40,40,806,58,2.666667,6
"21292",540,40,691,59,2.666667,6,40,40,734,59,2.666667,6
"21293",540,40,705,60,2.666667,6,40,40,708,60,2.666667,6
"21294",540,40,692,61,2.666667,6,40,40,752,61,2.666667,6
"21295",540,40,685,62,2.666667,6,40,40,813,62,2.666667,6
"21296",540,40,706,63,2.666667,6,40,40,792,63,2.666667,6
"21297",540,40,708,64,2.666667,6,40,40,655,64,2.666667,6
"21298",540,40,738,65,2.666667,6,40,40,672,65,2.666667,6
"21299",540,40,738,66,2.666667,6,40,40,836,66,2.666667,6
"21300",540,40,741,67,2.666667,6,40,40,810,67,2.666667,6
"21301",540,40,713,68,2.666667,6,40,40,874,68,2.666667,6
"21302",540,40,692,69,2.666667,6,40,40,801,69,2.666667,6
"21303",540,40,686,70,2.666667,6,40,40,792,70,2.666667,6
"21304",540,40,687,71,2.666667,6,40,40,767,71,2.666667,6
"21305",540,40,693,72,2.666667,6,40,40,762,72,2.666667,6
"21306",540,40,673,73,2.666667,6,40,40,702,73,2.666667,6
"21307",540,40,643,74,2.666667,6,40,40,698,74,2.666667,6
"21308",540,40,627,75,2.666667,6,40,40,737,75,2.666667,6
"21309",540,40,668,76,2.666667,6,40,40,758,76,2.666667,6
"21310",540,40,704,77,2.666667,6,40,40,760,77,2.666667,6
"21311",540,40,703,78,2.666667,6,40,40,730,78,2.666667,6
"21312",540,40,673,79,2.666667,6,40,40,729,79,2.666667,6
"21313",540,40,663,80,2.666667,6,40,40,760,80,2.666667,6
"21314",540,40,693,81,2.666667,6,40,40,839,81,2.666667,6
"21315",540,40,707,82,2.666667,6,40,40,786,82,2.666667,6
"21316",540,40,682,83,2.666667,6,40,40,742,83,2.666667,6
"21317",540,40,649,84,2.666667,6,40,40,784,84,2.666667,6
"21318",540,40,635,85,2.666667,6,40,40,720,85,2.666667,6
"21319",540,40,712,86,2.666667,6,40,40,818,86,2.666667,6
"21320",540,40,701,87,2.666667,6,40,40,798,87,2.666667,6
"21321",540,40,668,88,2.666667,6,40,40,868,88,2.666667,6
"21322",540,40,NA,89,2.666667,6,40,40,846,89,2.666667,6
"21323",540,40,726,90,2.666667,6,40,40,806,90,2.666667,6
"21324",540,40,720,91,2.666667,6,40,40,878,91,2.666667,6
"21325",540,40,692,92,2.666667,6,40,40,940,92,2.666667,6
"21326",540,40,658,93,2.666667,6,40,40,902,93,2.666667,6
"21327",540,40,698,94,2.666667,6,40,40,789,94,2.666667,6
"21328",540,40,713,95,2.666667,6,40,40,808,95,2.666667,6
"21329",540,40,702,96,2.666667,6,40,40,744,96,2.666667,6
"21330",540,40,674,97,2.666667,6,40,40,938,97,2.666667,6
"21331",540,40,660,98,2.666667,6,40,40,970,98,2.666667,6
"21332",540,40,629,99,2.666667,6,40,40,962,99,2.666667,6
"21333",540,40,716,100,2.666667,6,40,40,952,100,2.666667,6
"21334",540,40,738,101,2.666667,6,40,40,896,101,2.666667,6
"21335",540,40,749,102,2.666667,6,40,40,940,102,2.666667,6
"21336",540,40,728,103,2.666667,6,40,40,960,103,2.666667,6
"21337",540,40,724,104,2.666667,6,40,40,891,104,2.666667,6
"21338",540,40,739,105,2.666667,6,40,40,864,105,2.666667,6
"21339",540,40,713,106,2.666667,6,40,40,962,106,2.666667,6
"21340",540,40,665,107,2.666667,6,40,40,930,107,2.666667,6
"21341",540,40,689,108,2.666667,6,40,40,938,108,2.666667,6
"21342",540,40,730,109,2.666667,6,40,40,886,109,2.666667,6
"21343",540,40,708,110,2.666667,6,40,40,790,110,2.666667,6
"21344",540,40,656,111,2.666667,6,40,40,740,111,2.666667,6
"21345",540,40,653.3333,112,2.666667,6,40,40,936,112,2.666667,6
"21346",540,40,694,113,2.666667,6,40,40,980,113,2.666667,6
"21347",540,40,709,114,2.666667,6,40,40,948,114,2.666667,6
"21348",540,40,689,115,2.666667,6,40,40,934,115,2.666667,6
"21349",540,40,684,116,2.666667,6,40,40,946,116,2.666667,6
"21350",540,40,673,117,2.666667,6,40,40,912,117,2.666667,6
"21351",540,40,693,118,2.666667,6,40,40,954,118,2.666667,6
"21352",540,40,711,119,2.666667,6,40,40,990,119,2.666667,6
"21353",540,40,750,120,2.666667,6,40,40,890,120,2.666667,6
"21354",540,40,759,121,2.666667,6,40,40,864,121,2.666667,6
"21355",540,40,680,1,2.666667,7,40,40,926,1,2.666667,7
"21356",540,40,692,2,2.666667,7,40,40,888,2,2.666667,7
"21357",540,40,680,3,2.666667,7,40,40,896,3,2.666667,7
"21358",540,40,652,4,2.666667,7,40,40,908,4,2.666667,7
"21359",540,40,630,5,2.666667,7,40,40,870,5,2.666667,7
"21360",540,40,697,6,2.666667,7,40,40,900,6,2.666667,7
"21361",540,40,687,7,2.666667,7,40,40,880,7,2.666667,7
"21362",540,40,658,8,2.666667,7,40,40,842,8,2.666667,7
"21363",540,40,616,9,2.666667,7,40,40,858,9,2.666667,7
"21364",540,40,550.6667,10,2.666667,7,40,40,774,10,2.666667,7
"21365",540,40,524,11,2.666667,7,40,40,798,11,2.666667,7
"21366",540,40,509,12,2.666667,7,40,40,848,12,2.666667,7
"21367",540,40,NA,13,2.666667,7,40,40,732,13,2.666667,7
"21368",540,40,NA,14,2.666667,7,40,40,806,14,2.666667,7
"21369",540,40,NA,15,2.666667,7,40,40,760,15,2.666667,7
"21370",540,40,NA,16,2.666667,7,40,40,675,16,2.666667,7
"21371",540,40,NA,17,2.666667,7,40,40,644,17,2.666667,7
"21372",540,40,NA,18,2.666667,7,40,40,644,18,2.666667,7
"21373",540,40,NA,19,2.666667,7,40,40,686,19,2.666667,7
"21374",540,40,512,20,2.666667,7,40,40,697,20,2.666667,7
"21375",540,40,537.3333,21,2.666667,7,40,40,629,21,2.666667,7
"21376",540,40,522,22,2.666667,7,40,40,611,22,2.666667,7
"21377",540,40,511.3333,23,2.666667,7,40,40,620.6667,23,2.666667,7
"21378",540,40,505.3333,24,2.666667,7,40,40,598,24,2.666667,7
"21379",540,40,516,25,2.666667,7,40,40,622,25,2.666667,7
"21380",540,40,542,26,2.666667,7,40,40,664,26,2.666667,7
"21381",540,40,527.3333,27,2.666667,7,40,40,651,27,2.666667,7
"21382",540,40,512,28,2.666667,7,40,40,601,28,2.666667,7
"21383",540,40,NA,29,2.666667,7,40,40,595.3333,29,2.666667,7
"21384",540,40,NA,30,2.666667,7,40,40,646,30,2.666667,7
"21385",540,40,NA,31,2.666667,7,40,40,762,31,2.666667,7
"21386",540,40,509.3333,32,2.666667,7,40,40,750,32,2.666667,7
"21387",540,40,530,33,2.666667,7,40,40,690,33,2.666667,7
"21388",540,40,528.6667,34,2.666667,7,40,40,636,34,2.666667,7
"21389",540,40,520,35,2.666667,7,40,40,746,35,2.666667,7
"21390",540,40,507.3333,36,2.666667,7,40,40,842,36,2.666667,7
"21391",540,40,503.3333,37,2.666667,7,40,40,763,37,2.666667,7
"21392",540,40,648,38,2.666667,7,40,40,717,38,2.666667,7
"21393",540,40,644,39,2.666667,7,40,40,672,39,2.666667,7
"21394",540,40,600.6667,40,2.666667,7,40,40,748,40,2.666667,7
"21395",540,40,569,41,2.666667,7,40,40,795,41,2.666667,7
"21396",540,40,662,42,2.666667,7,40,40,696,42,2.666667,7
"21397",540,40,658,43,2.666667,7,40,40,681,43,2.666667,7
"21398",540,40,629,44,2.666667,7,40,40,610,44,2.666667,7
"21399",540,40,676,45,2.666667,7,40,40,594,45,2.666667,7
"21400",540,40,680,46,2.666667,7,40,40,581.3333,46,2.666667,7
"21401",540,40,645,47,2.666667,7,40,40,544,47,2.666667,7
"21402",540,40,606.6667,48,2.666667,7,40,40,507.3333,48,2.666667,7
"21403",540,40,677,49,2.666667,7,40,40,NA,49,2.666667,7
"21404",540,40,660,50,2.666667,7,40,40,NA,50,2.666667,7
"21405",540,40,654,51,2.666667,7,40,40,NA,51,2.666667,7
"21406",540,40,668,52,2.666667,7,40,40,NA,52,2.666667,7
"21407",540,40,639,53,2.666667,7,40,40,574.6667,53,2.666667,7
"21408",540,40,585,54,2.666667,7,40,40,607,54,2.666667,7
"21409",540,40,590,55,2.666667,7,40,40,574,55,2.666667,7
"21410",540,40,586,56,2.666667,7,40,40,546,56,2.666667,7
"21411",540,40,578.6667,57,2.666667,7,40,40,532,57,2.666667,7
"21412",540,40,590,58,2.666667,7,40,40,562,58,2.666667,7
"21413",540,40,683,59,2.666667,7,40,40,579,59,2.666667,7
"21414",540,40,668,60,2.666667,7,40,40,622,60,2.666667,7
"21415",540,40,583,61,2.666667,7,40,40,686,61,2.666667,7
"21416",540,40,647,62,2.666667,7,40,40,700,62,2.666667,7
"21417",540,40,715,63,2.666667,7,40,40,676,63,2.666667,7
"21418",540,40,737,64,2.666667,7,40,40,727,64,2.666667,7
"21419",540,40,683,65,2.666667,7,40,40,664,65,2.666667,7
"21420",540,40,659,66,2.666667,7,40,40,738,66,2.666667,7
"21421",540,40,665,67,2.666667,7,40,40,880,67,2.666667,7
"21422",540,40,648,68,2.666667,7,40,40,798,68,2.666667,7
"21423",540,40,616,69,2.666667,7,40,40,720,69,2.666667,7
"21424",540,40,599.3333,70,2.666667,7,40,40,850,70,2.666667,7
"21425",540,40,597,71,2.666667,7,40,40,841,71,2.666667,7
"21426",540,40,684,72,2.666667,7,40,40,832,72,2.666667,7
"21427",540,40,703,73,2.666667,7,40,40,721,73,2.666667,7
"21428",540,40,641,74,2.666667,7,40,40,806,74,2.666667,7
"21429",540,40,588,75,2.666667,7,40,40,820,75,2.666667,7
"21430",540,40,580,76,2.666667,7,40,40,714,76,2.666667,7
"21431",540,40,601,77,2.666667,7,40,40,681,77,2.666667,7
"21432",540,40,614,78,2.666667,7,40,40,772,78,2.666667,7
"21433",540,40,613.3333,79,2.666667,7,40,40,870,79,2.666667,7
"21434",540,40,610,80,2.666667,7,40,40,906,80,2.666667,7
"21435",540,40,619,81,2.666667,7,40,40,882,81,2.666667,7
"21436",540,40,725,82,2.666667,7,40,40,834,82,2.666667,7
"21437",540,40,681,83,2.666667,7,40,40,872,83,2.666667,7
"21438",540,40,649,84,2.666667,7,40,40,934,84,2.666667,7
"21439",540,40,650,85,2.666667,7,40,40,888,85,2.666667,7
"21440",540,40,632,86,2.666667,7,40,40,826,86,2.666667,7
"21441",540,40,610,87,2.666667,7,40,40,774,87,2.666667,7
"21442",42,42,691,1,3,3,542,42,589,1,3,3
"21443",42,42,713,2,3,3,542,42,623,2,3,3
"21444",42,42,790,3,3,3,542,42,608,3,3,3
"21445",42,42,750,4,3,3,542,42,590,4,3,3
"21446",42,42,740,5,3,3,542,42,546,5,3,3
"21447",42,42,741,6,3,3,542,42,502.6667,6,3,3
"21448",42,42,704,7,3,3,542,42,530.6667,7,3,3
"21449",42,42,700,8,3,3,542,42,521.3333,8,3,3
"21450",42,42,710,9,3,3,542,42,488,9,3,3
"21451",42,42,710,10,3,3,542,42,496.6667,10,3,3
"21452",42,42,736,11,3,3,542,42,492,11,3,3
"21453",42,42,748,12,3,3,542,42,503.3333,12,3,3
"21454",42,42,704,13,3,3,542,42,574,13,3,3
"21455",42,42,650,14,3,3,542,42,495,14,3,3
"21456",42,42,656,15,3,3,542,42,481.3333,15,3,3
"21457",42,42,649,16,3,3,542,42,501.3333,16,3,3
"21458",42,42,762,17,3,3,542,42,498,17,3,3
"21459",42,42,694,18,3,3,542,42,465.3333,18,3,3
"21460",42,42,614.6667,19,3,3,542,42,457.5,19,3,3
"21461",42,42,740,20,3,3,542,42,478,20,3,3
"21462",42,42,826,21,3,3,542,42,460.6667,21,3,3
"21463",42,42,808,22,3,3,542,42,443,22,3,3
"21464",42,42,841,23,3,3,542,42,448.6667,23,3,3
"21465",42,42,764,24,3,3,542,42,444,24,3,3
"21466",42,42,735,25,3,3,542,42,474.6667,25,3,3
"21467",42,42,768,26,3,3,542,42,512.6667,26,3,3
"21468",42,42,800,27,3,3,542,42,501.3333,27,3,3
"21469",42,42,820,28,3,3,542,42,496.6667,28,3,3
"21470",42,42,750,29,3,3,542,42,478,29,3,3
"21471",42,42,757,30,3,3,542,42,474.6667,30,3,3
"21472",42,42,746,31,3,3,542,42,489.3333,31,3,3
"21473",42,42,720,32,3,3,542,42,527.3333,32,3,3
"21474",42,42,738,33,3,3,542,42,510,33,3,3
"21475",42,42,735,34,3,3,542,42,480,34,3,3
"21476",42,42,708,35,3,3,542,42,477.5,35,3,3
"21477",42,42,676,36,3,3,542,42,464.6667,36,3,3
"21478",42,42,687,37,3,3,542,42,475.3333,37,3,3
"21479",42,42,752,38,3,3,542,42,484,38,3,3
"21480",42,42,747,39,3,3,542,42,461.5,39,3,3
"21481",42,42,682,40,3,3,542,42,478.6667,40,3,3
"21482",42,42,632,41,3,3,542,42,491.3333,41,3,3
"21483",42,42,624,42,3,3,542,42,473.3333,42,3,3
"21484",42,42,659,43,3,3,542,42,474.6667,43,3,3
"21485",42,42,920,44,3,3,542,42,453.5,44,3,3
"21486",42,42,856,45,3,3,542,42,436.6667,45,3,3
"21487",42,42,790,46,3,3,542,42,441.5,46,3,3
"21488",42,42,683,47,3,3,542,42,561,47,3,3
"21489",42,42,702,48,3,3,542,42,571.3333,48,3,3
"21490",42,42,761,49,3,3,542,42,518,49,3,3
"21491",42,42,832,50,3,3,542,42,520.6667,50,3,3
"21492",42,42,784,51,3,3,542,42,500.6667,51,3,3
"21493",42,42,725,52,3,3,542,42,482,52,3,3
"21494",42,42,690,53,3,3,542,42,486.6667,53,3,3
"21495",42,42,639,54,3,3,542,42,490.6667,54,3,3
"21496",42,42,604,55,3,3,542,42,491.3333,55,3,3
"21497",42,42,599,56,3,3,542,42,488,56,3,3
"21498",42,42,641.3333,57,3,3,542,42,491.3333,57,3,3
"21499",42,42,730,58,3,3,542,42,484.6667,58,3,3
"21500",42,42,704,59,3,3,542,42,472,59,3,3
"21501",42,42,629,60,3,3,542,42,477.3333,60,3,3
"21502",42,42,590.6667,61,3,3,542,42,733,61,3,3
"21503",42,42,569,62,3,3,542,42,492,62,3,3
"21504",42,42,604,63,3,3,542,42,482.6667,63,3,3
"21505",42,42,672,64,3,3,542,42,457.3333,64,3,3
"21506",42,42,656,65,3,3,542,42,462.5,65,3,3
"21507",42,42,674,66,3,3,542,42,466,66,3,3
"21508",42,42,693,67,3,3,542,42,460,67,3,3
"21509",42,42,644,68,3,3,542,42,442,68,3,3
"21510",42,42,624.6667,69,3,3,542,42,438,69,3,3
"21511",42,42,669,70,3,3,542,42,450.6667,70,3,3
"21512",42,42,776,71,3,3,542,42,484,71,3,3
"21513",42,42,834,72,3,3,542,42,530,72,3,3
"21514",42,42,732,73,3,3,542,42,541,73,3,3
"21515",42,42,667,74,3,3,542,42,576,74,3,3
"21516",42,42,633,75,3,3,542,42,576,75,3,3
"21517",42,42,710,76,3,3,542,42,520.6667,76,3,3
"21518",42,42,863,77,3,3,542,42,487.3333,77,3,3
"21519",42,42,824,78,3,3,542,42,493.3333,78,3,3
"21520",42,42,709,79,3,3,542,42,534.6667,79,3,3
"21521",42,42,652,80,3,3,542,42,498,80,3,3
"21522",42,42,722,81,3,3,542,42,511.3333,81,3,3
"21523",42,42,776,82,3,3,542,42,504.6667,82,3,3
"21524",42,42,702,83,3,3,542,42,492.6667,83,3,3
"21525",42,42,708,84,3,3,542,42,475.3333,84,3,3
"21526",42,42,729,85,3,3,542,42,467,85,3,3
"21527",42,42,728,86,3,3,542,42,466,86,3,3
"21528",42,42,672,87,3,3,542,42,492.6667,87,3,3
"21529",42,42,657,88,3,3,542,42,482,88,3,3
"21530",42,42,836,89,3,3,542,42,472.6667,89,3,3
"21531",42,42,842,90,3,3,542,42,476.6667,90,3,3
"21532",42,42,914,91,3,3,542,42,456.6667,91,3,3
"21533",42,42,790,92,3,3,542,42,464,92,3,3
"21534",42,42,768,93,3,3,542,42,480,93,3,3
"21535",42,42,716,94,3,3,542,42,498,94,3,3
"21536",42,42,740,95,3,3,542,42,514,95,3,3
"21537",42,42,691,96,3,3,542,42,489.3333,96,3,3
"21538",42,42,742,97,3,3,542,42,479.5,97,3,3
"21539",42,42,790,98,3,3,542,42,470,98,3,3
"21540",42,42,772,99,3,3,542,42,454.6667,99,3,3
"21541",42,42,690,100,3,3,542,42,456,100,3,3
"21542",42,42,680,101,3,3,542,42,518,101,3,3
"21543",42,42,752,102,3,3,542,42,494,102,3,3
"21544",42,42,789,103,3,3,542,42,499.3333,103,3,3
"21545",42,42,728,104,3,3,542,42,523.3333,104,3,3
"21546",42,42,716,105,3,3,542,42,501.3333,105,3,3
"21547",42,42,642,1,3,4,542,42,480,1,3,4
"21548",42,42,615,2,3,4,542,42,473.3333,2,3,4
"21549",42,42,668,3,3,4,542,42,463,3,3,4
"21550",42,42,687,4,3,4,542,42,444,4,3,4
"21551",42,42,658,5,3,4,542,42,442.5,5,3,4
"21552",42,42,626,6,3,4,542,42,496,6,3,4
"21553",42,42,647,7,3,4,542,42,503.3333,7,3,4
"21554",42,42,701,8,3,4,542,42,494,8,3,4
"21555",42,42,671,9,3,4,542,42,482.6667,9,3,4
"21556",42,42,640,10,3,4,542,42,458.6667,10,3,4
"21557",42,42,696,11,3,4,542,42,436.5,11,3,4
"21558",42,42,671,12,3,4,542,42,424.6667,12,3,4
"21559",42,42,602,13,3,4,542,42,428.5,13,3,4
"21560",42,42,586.6667,14,3,4,542,42,510.6667,14,3,4
"21561",42,42,609,15,3,4,542,42,516,15,3,4
"21562",42,42,607,16,3,4,542,42,718,16,3,4
"21563",42,42,570.6667,17,3,4,542,42,622,17,3,4
"21564",42,42,533.3333,18,3,4,542,42,514.6667,18,3,4
"21565",42,42,613,19,3,4,542,42,516.6667,19,3,4
"21566",42,42,852,20,3,4,542,42,482,20,3,4
"21567",42,42,936,21,3,4,542,42,454.6667,21,3,4
"21568",42,42,1044,22,3,4,542,42,452.6667,22,3,4
"21569",42,42,974,23,3,4,542,42,458,23,3,4
